Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,PlusGr,Age,Sex,Maturity,IndWgt,CANoAtLngt,DateofCalculation
NS-IBTS,2016,1,4,127140,Microstomus kitt,270,-9,4,F,-9,196,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,270,-9,4,F,62,208,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,270,-9,5,F,62,216,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,300,-9,4,F,-9,258,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,160,-9,-9,-9,-9,43,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,190,-9,-9,-9,-9,65,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,210,-9,-9,-9,-9,107,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,210,-9,-9,-9,-9,114,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,240,-9,-9,-9,-9,144,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,240,-9,-9,-9,-9,151,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,240,-9,-9,-9,-9,160,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,240,-9,-9,-9,-9,166,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,250,-9,-9,-9,-9,158,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,250,-9,-9,-9,-9,162,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,250,-9,-9,-9,-9,185,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,250,-9,-9,-9,-9,193,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,250,-9,-9,-9,-9,209,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,260,-9,-9,-9,-9,209,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,270,-9,-9,-9,-9,207,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,270,-9,-9,-9,-9,209,2,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,280,-9,-9,-9,-9,255,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,290,-9,-9,-9,-9,279,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,300,-9,-9,-9,-9,296,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,300,-9,-9,-9,-9,342,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,320,-9,-9,-9,-9,349,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,320,-9,-9,-9,-9,380,1,20211124
NS-IBTS,2016,1,8,127140,Microstomus kitt,330,-9,-9,-9,-9,440,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,120,-9,-9,-9,-9,18,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,170,-9,-9,-9,-9,51,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,200,-9,-9,-9,-9,76,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,210,-9,-9,-9,-9,97,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,210,-9,-9,-9,-9,104,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,230,-9,-9,-9,-9,145,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,230,-9,-9,-9,-9,146,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,250,-9,-9,-9,-9,169,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,250,-9,-9,-9,-9,184,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,260,-9,-9,-9,-9,179,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,260,-9,-9,-9,-9,188,1,20211124
NS-IBTS,2016,1,9,127140,Microstomus kitt,310,-9,-9,-9,-9,334,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,2,M,-9,46,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,2,M,-9,52,5,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,2,M,-9,53,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,2,F,62,56,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,3,M,-9,48,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,-9,M,-9,56,3,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,2,M,-9,58,4,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,2,F,62,62,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,2,F,-9,64,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,2,M,-9,68,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,3,F,-9,50,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,3,F,-9,54,3,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,180,-9,3,F,62,60,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,2,M,-9,54,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,2,F,-9,56,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,2,M,-9,60,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,2,F,-9,64,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,2,F,-9,70,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,M,-9,64,3,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,F,61,67,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,F,62,68,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,M,-9,72,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,F,-9,74,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,F,-9,75,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,M,-9,76,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,190,-9,3,F,62,82,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,2,M,-9,77,3,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,M,-9,64,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,F,-9,68,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,F,62,71,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,F,-9,72,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,M,-9,72,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,M,-9,74,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,M,-9,76,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,F,-9,77,3,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,3,M,62,86,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,4,F,62,74,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,200,-9,4,F,-9,86,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,2,F,-9,82,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,3,F,-9,78,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,3,M,-9,78,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,3,F,-9,87,2,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,3,F,62,100,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,3,M,62,102,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,4,M,62,80,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,210,-9,4,F,63,101,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,220,-9,3,F,-9,94,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,220,-9,3,M,-9,98,4,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,220,-9,3,F,64,104,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,220,-9,3,F,-9,120,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,220,-9,4,F,-9,98,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,150,-9,2,M,-9,44,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,160,-9,2,-9,-9,40,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,160,-9,2,F,-9,40,1,20211124
NS-IBTS,2016,1,4,127140,Microstomus kitt,170,-9,2,F,62,46,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,130,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,140,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,150,-9,-9,-9,-9,,5,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,170,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,190,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,200,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,210,-9,-9,-9,-9,,5,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,210,-9,-9,M,62,91,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,220,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,230,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,230,-9,-9,F,62,130,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,240,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,240,-9,-9,M,63,130,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,250,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,250,-9,-9,M,62,122,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,260,-9,-9,-9,-9,,5,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,270,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,270,-9,-9,M,63,188,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,280,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,290,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,300,-9,-9,-9,-9,,5,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,310,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,310,-9,-9,M,62,324,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,320,-9,-9,F,62,334,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,320,-9,-9,F,62,376,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,330,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,340,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,350,-9,-9,-9,-9,,7,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,360,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,380,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,390,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,400,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,1,127140,Microstomus kitt,440,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,6,127140,Microstomus kitt,270,-9,3,F,-9,204,1,20211124
NS-IBTS,2016,1,6,127140,Microstomus kitt,270,-9,4,F,-9,204,1,20211124
NS-IBTS,2016,1,6,127140,Microstomus kitt,300,-9,3,M,-9,334,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,250,-9,-9,F,64,144,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,250,-9,-9,M,63,178,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,250,-9,-9,F,63,185,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,260,-9,-9,M,63,198,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,270,-9,-9,F,62,238,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,290,-9,-9,M,63,280,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,300,-9,-9,M,62,314,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,300,-9,-9,F,62,334,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,310,-9,-9,M,62,281,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,320,-9,-9,F,62,458,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,330,-9,-9,F,62,469,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,140,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,150,-9,-9,F,61,30,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,160,-9,-9,F,61,41,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,160,-9,-9,M,62,44,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,170,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,170,-9,-9,M,62,49,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,170,-9,-9,M,62,55,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,180,-9,-9,M,62,60,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,190,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,190,-9,-9,M,62,69,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,200,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,210,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,220,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,220,-9,-9,F,64,104,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,220,-9,-9,F,62,113,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,220,-9,-9,F,62,117,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,230,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,230,-9,-9,F,62,113,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,230,-9,-9,F,62,123,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,240,-9,-9,-9,-9,,2,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,240,-9,-9,M,62,138,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,250,-9,-9,-9,-9,,7,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,260,-9,-9,-9,-9,,8,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,270,-9,-9,-9,-9,,6,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,280,-9,-9,-9,-9,,6,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,290,-9,-9,-9,-9,,7,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,300,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,310,-9,-9,-9,-9,,11,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,310,-9,5,F,-9,260,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,320,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,330,-9,-9,-9,-9,,6,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,330,-9,-9,M,62,425,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,330,-9,5,M,-9,438,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,340,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,350,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,360,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,7,127140,Microstomus kitt,370,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,180,-9,3,F,62,58,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,190,-9,3,M,62,72,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,200,-9,3,M,63,100,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,210,-9,3,M,62,115,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,220,-9,3,F,62,127,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,220,-9,3,M,63,140,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,230,-9,4,M,62,115,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,3,F,62,159,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,3,M,62,163,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,3,F,62,169,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,3,F,64,183,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,3,M,63,183,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,240,-9,4,F,62,170,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,250,-9,3,F,63,215,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,260,-9,3,M,62,198,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,260,-9,3,F,63,204,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,270,-9,3,F,62,230,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,270,-9,3,F,62,250,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,270,-9,4,M,63,215,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,270,-9,4,F,62,230,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,280,-9,3,F,62,,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,280,-9,4,F,62,248,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,280,-9,4,F,63,292,1,20211124
NS-IBTS,2016,1,10,127140,Microstomus kitt,300,-9,4,F,63,383,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,220,-9,4,M,-9,128,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,-9,-9,,7,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,62,108,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,M,62,112,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,62,119,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,62,121,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,62,123,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,M,63,128,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,61,129,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,-9,F,62,132,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,3,F,-9,120,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,230,-9,3,M,-9,132,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,-9,-9,,14,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,F,62,125,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,F,62,131,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,M,62,132,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,F,62,135,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,M,62,139,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,F,62,142,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,M,63,144,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,F,62,155,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,-9,M,62,161,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,3,F,-9,134,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,4,F,-9,144,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,240,-9,5,F,-9,138,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,M,62,124,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,F,62,126,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,F,62,137,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,F,62,146,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,F,62,153,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,F,62,157,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,M,63,166,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,-9,M,62,173,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,250,-9,3,F,-9,142,2,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,-9,-9,,10,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,F,62,149,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,M,62,149,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,F,62,154,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,F,62,166,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,M,62,175,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,F,64,177,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,F,64,179,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,M,62,179,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,M,63,187,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,-9,M,62,190,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,3,F,-9,150,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,4,F,-9,160,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,260,-9,5,F,-9,186,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,-9,-9,,11,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,F,62,175,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,F,62,186,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,F,62,191,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,F,62,194,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,-9,F,64,214,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,3,F,-9,218,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,270,-9,4,F,-9,198,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,-9,M,62,182,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,-9,F,-9,204,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,-9,F,62,227,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,3,F,-9,230,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,4,F,-9,222,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,280,-9,4,F,-9,236,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,290,-9,-9,-9,-9,,5,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,290,-9,-9,M,63,229,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,290,-9,-9,M,62,259,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,290,-9,-9,F,62,267,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,300,-9,-9,-9,-9,,6,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,300,-9,-9,F,62,260,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,300,-9,-9,M,62,318,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,300,-9,-9,M,62,323,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,300,-9,4,F,-9,336,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,310,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,310,-9,-9,F,62,282,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,310,-9,-9,F,62,349,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,320,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,320,-9,-9,F,62,377,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,320,-9,-9,F,62,391,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,320,-9,4,F,-9,302,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,330,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,330,-9,-9,M,63,411,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,340,-9,-9,-9,-9,,3,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,350,-9,-9,-9,-9,,4,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,350,-9,-9,F,62,556,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,360,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,380,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,2,127140,Microstomus kitt,400,-9,-9,-9,-9,,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,140,-9,-9,M,62,26,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,140,-9,-9,M,63,29,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,140,-9,-9,M,63,32,1,20211124
NS-IBTS,2016,1,3,127140,Microstomus kitt,150,-9,-9,F,61,34,1,20211124
